id,idx
0007221061,359
0007219172,360
0007202628,361
0007243499,362
0007214227,363
0007244568,364
0007247095,365
0007236360,366
0007224796,367
0007241615,368
0007236123,369
0007255926,370
0007190298,371
0007254008,372
0007246366,373
0007219121,374
0007175205,375
0007256817,376
0007248075,377
0007250916,378
0007263457,379
0007201966,380
0007267622,381
0007257775,382
0007230060,383
0007263678,384
0007263589,385
0007273819,386
0007271204,387
0007217196,388
0007217099,389
0007274041,390
000726755X,391
0007271166,392
0007240198,393
0007236379,394
0007236115,395
0007271190,396
0007263899,397
0007271239,398
000711138X,399
0007230206,400
0007284241,401
000727095X,402
0007274572,403
0007270747,404
0007274866,405
0007264798,406
0007288867,407
0007275528,408
0007275706,409
0007199074,410
0007299540,411
0007275625,412
0007280998,413
0007285973,414
0007191324,415
0007303734,416
0007305060,417
0007290802,418
0007304501,419
0007258178,420
0007286414,421
0007305567,422
0007304552,423
0007312148,424
0007263058,425
0007304838,426
0007305931,427
0007311648,428
0007305001,429
0007295685,430
0007318529,431
0007312113,432
0007321961,433
0007319894,434
0007317298,435
0007285876,436
000727050X,437
0007327064,438
0007321988,439
0007329083,440
0007317239,441
0007314361,442
0007265077,443
0007331908,444
0007310250,445
0007329067,446
0007284748,447
0007336829,448
0007331819,449
0007276176,450
000732197X,451
0007326513,452
0007337701,453
0007281447,454
0007342055,455
000733186X,456
0007343906,457
0007350740,458
0007350783,459
000720924X,460
0007311273,461
0007303017,462
0007350430,463
0007347073,464
0007337876,465
0007331010,466
0007284845,467
0007338104,468
0007351054,469
0007350031,470
0007244649,471
0007353588,472
0007359101,473
000736296X,474
0007384319,475
000738436X,476
0007350899,477
0007386982,478
0007379587,479
0007330286,480
000738422X,481
0007350465,482
0007388160,483
0007386621,484
0007384262,485
0007319185,486
0007350546,487
0007398638,488
0007391625,489
0007318499,490
0007325169,491
0007368658,492
0007419538,493
0007378033,494
0007350961,495
0007420412,496
0007419503,497
0007367473,498
0007384289,499
0007353855,500
0007414021,501
0007355181,502
0007269854,503
0007425716,504
0007423632,505
0007424485,506
0007349106,507
0007419570,508
0007436823,509
0007436564,510
0007438915,511
0007437269,512
0007438885,513
0007444249,514
0007442823,515
0007444206,516
0007377509,517
0007435835,518
000735083X,519
0007419244,520
0007450664,521
0007431783,522
0007455909,523
0007352670,524
0007440812,525
0007350856,526
0007458495,527
0007444117,528
0007447868,529
0007353847,530
0007442637,531
0007463375,532
0007464460,533
0007446128,534
0007466862,535
0007449488,536
0007410913,537
0007467818,538
0007436629,539
0007466692,540
0007446306,541
0007467648,542
0007446977,543
0007478275,544
0007310188,545
0007449313,546
0007463898,547
0007461100,548
0007448317,549
000748805X,550
0007441282,551
0007485956,552
0007480849,553
0007486774,554
0007436580,555
0007491263,556
0007460988,557
0007444257,558
0007467168,559
0007491557,560
0007391633,561
0007446993,562
0007497881,563
0007466714,564
0007273754,565
0007462700,566
0007432992,567
0007487339,568
0007466706,569
0007490542,570
0007504063,571
0007503261,572
0007508646,573
0007456719,574
0007452985,575
0007507097,576
0007511493,577
0007500203,578
0007501447,579
0007504195,580
0007452934,581
000746603X,582
0007450168,583
0007518021,584
0007515529,585
0007514913,586
000752692X,587
0007522053,588
0007521324,589
0007483791,590
0007520344,591
0007523629,592
0007514123,593
0007520158,594
0007524978,595
0007503911,596
0007529910,597
0007525052,598
0007493754,599
0007503210,600
0007502818,601
0007459238,602
0007548672,603
0007538138,604
0007482876,605
000724780X,606
000752031X,607
000755236X,608
0007550715,609
0007530919,610
000742826X,611
0007501307,612
0007547412,613
000753163X,614
0007532571,615
0007513763,616
000746522X,617
0007544278,618
0007545584,619
0007555342,620
000757939X,621
0007550197,622
0007502869,623
0007554850,624
0007507674,625
0007586345,626
0007546637,627
000755365X,628
0007531966,629
0007553676,630
0007590008,631
0007580924,632
0007593074,633
0007590784,634
0007588690,635
0007546394,636
0007526024,637
0007739648,638
000768357X,639
0007553633,640
000787376X,641
0007586442,642
0007553692,643
0007531605,644
0007557744,645
0007569378,646
000758024X,647
0007902107,648
0007951183,649
0007546661,650
0008102120,651
0007579802,652
0007585837,653
0007925565,654
0008100993,655
0007557906,656
0008101620,657
000811756X,658
000749419X,659
0007739680,660
0007410956,661
0008102147,662
0007579098,663
0008121168,664
0008106053,665
0008135290,666
0008130833,667
000813507X,668
0007433298,669
0008131996,670
0008104603,671
0008145466,672
000813832X,673
0008128057,674
0008126836,675
0007579322,676
0008124868,677
0008135398,678
0008132232,679
0008150257,680
0008160279,681
0008160341,682
000816228X,683
0007570252,684
000753826X,685
0008168482,686
000766141X,687
0008163715,688
0007529902,689
0008168180,690
0008143668,691
0007531567,692
0008117497,693
0008159025,694
0008174946,695
0008214204,696
0008162077,697
0008172390,698
0008179972,699
0008205892,700
0008195935,701
0008191816,702
0008218439,703
0008205043,704
0008227950,705
0008225354,706
0008194858,707
0008272956,708
0008103488,709
0008134952,710
0008118922,711
0008238073,712
0020198906,713
0008220077,714
0008132526,715
0020264801,716
002028361X,717
0008242763,718
0008203563,719
0007576927,720
0008158150,721
0020291922,722
0020088221,723
0008220565,724
0020321708,725
0020253915,726
0020346212,727
0008160635,728
0020700105,729
0008272085,730
0020425651,731
0020519109,732
0008248958,733
0020199201,734
0020449313,735
0020223722,736
0020747616,737
0020519605,738
0020868707,739
0020885709,740
0020518102,741
0008158282,742
0021850283,743
0020518706,744
0020519001,745
0008194505,746
0024181900,747
0025652001,748
0025107755,749
0024277800,750
0023201606,751
0025853503,752
0023074906,753
0026033402,754
0026203006,755
0026154609,756
0026203103,757
0026045702,758
0026202905,759
0025419498,760
0026009102,761
0025837109,762
0026887541,763
0026378027,764
0025313509,765
0027116905,766
0026890224,767
0027228215,768
0027164403,769
0027651304,770
0027436225,771
0027229807,772
002711080X,773
0027197107,774
0027701301,775
002717350X,776
002782683X,777
0028180062,778
0028179943,779
0027676463,780
0028603958,781
0028180054,782
0028610105,783
0028620631,784
0028627105,785
0028627717,786
0028630238,787
0028631919,788
0028637275,789
0028626036,790
002864171X,791
0028811151,792
0028811232,793
0028811135,794
0029146739,795
0029021502,796
002907052X,797
0028741013,798
0030007429,799
0030045894,800
0029257905,801
0030137462,802
0030150760,803
0030204410,804
003017631X,805
0030213762,806
0030245028,807
0029238374,808
0030266408,809
0030299152,810
0030442818,811
0030565812,812
0030554179,813
0030565073,814
0030562945,815
0030554543,816
0030559944,817
003062424X,818
0030547830,819
0030624266,820
003055442X,821
003061368X,822
003061516X,823
0030679958,824
0030680093,825
0030590434,826
0030632013,827
0030554381,828
0030719798,829
0030723051,830
0030547741,831
0030515041,832
0030813220,833
0030845742,834
0030818516,835
0030802865,836
0030591724,837
0030801206,838
0030664128,839
0030862108,840
0048232653,841
0060000074,842
0060000031,843
006000004X,844
0045300232,845
0048231797,846
0060004878,847
0060001941,848
0048230960,849
0060005777,850
0060005505,851
0060002484,852
0060006935,853
0050672584,854
0060000066,855
0060006366,856
0060007362,857
0060004908,858
0060007672,859
0060006293,860
0054563372,861
006000486X,862
0060007206,863
006000925X,864
0060005548,865
0060008245,866
0060006323,867
0060008733,868
006000679X,869
0060012358,870
0060000023,871
006001203X,872
006000438X,873
0060009268,874
0060008032,875
0060012897,876
0060013168,877
0060012900,878
0060013257,879
0060012366,880
0060006986,881
0060012420,882
0060012781,883
0060009470,884
0060082178,885
0060081961,886
0060011572,887
0060082186,888
0060007788,889
0060005696,890
0060006641,891
0060084103,892
0060081716,893
0060013494,894
0060087714,895
006000942X,896
0060082968,897
0060085495,898
0060013125,899
0060080922,900
0060083816,901
0060012439,902
0060090367,903
0060086270,904
0060013133,905
0060005424,906
0060007818,907
0060088877,908
006009334X,909
0060011416,910
0060082909,911
0060092955,912
0060092149,913
0060094427,914
0060093560,915
0060006277,916
0060093935,917
0060090383,918
0060082143,919
0060088737,920
0060093889,921
006008958X,922
0060091290,923
0060097728,924
006009494X,925
0060094966,926
0060099402,927
0060099267,928
0060094893,929
0060109866,930
0060094273,931
0060097914,932
0060000058,933
0060093579,934
0060009241,935
006009026X,936
0060122846,937
0045212023,938
0060122994,939
0060096195,940
0060119071,941
0060094680,942
0060113022,943
0060115912,944
0060085894,945
0060125314,946
0060129565,947
0060099291,948
0060113073,949
0060080841,950
0060107901,951
0060137290,952
0060083972,953
006008460X,954
0060114185,955
0060138521,956
0060094958,957
0060129913,958
0060130113,959
0060115505,960
0060094818,961
0060139498,962
0060126922,963
0060119012,964
0060153962,965
0060129484,966
0060154098,967
0060113391,968
0060149361,969
0060157836,970
0060158344,971
0060155825,972
0060156953,973
0060143266,974
006015876X,975
0060158638,976
0060160276,977
0060160012,978
0060156988,979
0060153679,980
0060163747,981
0060122390,982
0060154276,983
0060136154,984
0060163887,985
0060161728,986
0060125632,987
0060161566,988
0060167033,989
0060168196,990
0060165693,991
0060168714,992
0060168013,993
0060163615,994
0060164557,995
0060165979,996
0060091347,997
0060168366,998
0060170352,999
0060166932,1000
0060115459,1001
0060161647,1002
0060159790,1003
0060161183,1004
0060171863,1005
0060163704,1006
006017322X,1007
0060173084,1008
0060175818,1009
0060173858,1010
0060174900,1011
0060176520,1012
0060176776,1013
0060173203,1014
0060174471,1015
0060176199,1016
006016381X,1017
0060176679,1018
006017773X,1019
0060179643,1020
0060171928,1021
0060175346,1022
0060179252,1023
0060179236,1024
0060183683,1025
0060175966,1026
0060179147,1027
0060179333,1028
0060183691,1029
0060179325,1030
0060175400,1031
0060185163,1032
0060182792,1033
0060157119,1034
0060185708,1035
0060179112,1036
0060182571,1037
0060175273,1038
0060177756,1039
0060174056,1040
0060186348,1041
0060187271,1042
0060176512,1043
0060168498,1044
0060187956,1045
0060188650,1046
0060187573,1047
0060177241,1048
0060177500,1049
0060173211,1050
0060186305,1051
0060185716,1052
006018860X,1053
0060187239,1054
0060186518,1055
0060177829,1056
006018793X,1057
0060179589,1058
0060187425,1059
0060188731,1060
0060190337,1061
0060188995,1062
0060170085,1063
0060190434,1064
0060175184,1065
0060190132,1066
0060193328,1067
0060191813,1068
0060192895,1069
0060179775,1070
0060194863,1071
0060192119,1072
0060194480,1073
0060192313,1074
0060191503,1075
0060193611,1076
0060191872,1077
0060192208,1078
0060193689,1079
0060177802,1080
0060196092,1081
0060194979,1082
0060185104,1083
0060195541,1084
0060198753,1085
0060197307,1086
006019832X,1087
0060198133,1088
0060197528,1089
006019958X,1090
0060198788,1091
0060195444,1092
0060194456,1093
0060191821,1094
0060194219,1095
0060188707,1096
0060198524,1097
0060199164,1098
0060201967,1099
0060199598,1100
0060196432,1101
0060209917,1102
0060201134,1103
0060199490,1104
0060199563,1105
0060195495,1106
0060215852,1107
0060193220,1108
0060220732,1109
0060229357,1110
0060224657,1111
0060223596,1112
0060219106,1113
0060207507,1114
0060207655,1115
0060233508,1116
0060191929,1117
0060233370,1118
0060196459,1119
006020186X,1120
0060239638,1121
0060241012,1122
0060240792,1123
0060192615,1124
006024240X,1125
0060176660,1126
0060239417,1127
0060214163,1128
0060232943,1129
0060199652,1130
0060245603,1131
0060198702,1132
0060252715,1133
0060248025,1134
0060244607,1135
0060254939,1136
0060256753,1137
0060256729,1138
0060256672,1139
0060249196,1140
0060250445,1141
0060241500,1142
0060264802,1143
0060262141,1144
0060248122,1145
0060259078,1146
0060263970,1147
0060263997,1148
0060264608,1149
006026358X,1150
006024528X,1151
0060266686,1152
0060263415,1153
0060256559,1154
0060196076,1155
0060268662,1156
0060274719,1157
006027087X,1158
0060264500,1159
0060255005,1160
0060273224,1161
006026683X,1162
0060264195,1163
0060256737,1164
0060283254,1165
0060283122,1166
0060266864,1167
0060283289,1168
0060280034,1169
0060280778,1170
0060281359,1171
0060283130,1172
0060256532,1173
0060272287,1174
0060235152,1175
0060286822,1176
0060249110,1177
0060288892,1178
0060289333,1179
0060284544,1180
0060278684,1181
0060283149,1182
0060294663,1183
0060288914,1184
0060293152,1185
0060244151,1186
006029468X,1187
0060283157,1188
0060296429,1189
006028871X,1190
0060298480,1191
0060283262,1192
0060318252,1193
0060392827,1194
0060275855,1195
006029809X,1196
0060392584,1197
0060298820,1198
0060291990,1199
0060391634,1200
0060394307,1201
0060273240,1202
0060392452,1203
0060393408,1204
0060392258,1205
0060391685,1206
0060394064,1207
0060393203,1208
0060291494,1209
006039322X,1210
0060287381,1211
0060292873,1212
0060392886,1213
0060288906,1214
0060394366,1215
0060434791,1216
0060394412,1217
0060507012,1218
0060507152,1219
0060507772,1220
0060509325,1221
0060505346,1222
0060509058,1223
0060391448,1224
0060509066,1225
0060509554,1226
0060510781,1227
0060511060,1228
0060512741,1229
0060510609,1230
0060508302,1231
0060392193,1232
006051048X,1233
0060502304,1234
0060505915,1235
0060513608,1236
0060514957,1237
0060515139,1238
0060515236,1239
006051518X,1240
0060294698,1241
0060518502,1242
0060508183,1243
0060512776,1244
0060520078,1245
0060518049,1246
0060513535,1247
0060519614,1248
0060516402,1249
0060510854,1250
0060296410,1251
0060513659,1252
0060511141,1253
0060518138,1254
0060520841,1255
0060520752,1256
0060521600,1257
0060523867,1258
0060520221,1259
0060520515,1260
0060516054,1261
0060513012,1262
0060510862,1263
0060520450,1264
0060523875,1265
0060512636,1266
006051468X,1267
0060527323,1268
0060512806,1269
0060522755,1270
006052409X,1271
0060518650,1272
0060502959,1273
0060530413,1274
0060527463,1275
0060527307,1276
0060526769,1277
0060529148,1278
0060532254,1279
0060524316,1280
0060530669,1281
0060530626,1282
0060518898,1283
0060530944,1284
0060532173,1285
0060529342,1286
0060527544,1287
0060535679,1288
0060532939,1289
0060531231,1290
0060539208,1291
006053124X,1292
006053429X,1293
006053348X,1294
0060534397,1295
0060531258,1296
0060539550,1297
0060538260,1298
0060539097,1299
0060541873,1300
0060530898,1301
0060540931,1302
0060541431,1303
0060540478,1304
0060541881,1305
0060540664,1306
0060535229,1307
0060523786,1308
0060544333,1309
0060542721,1310
006054435X,1311
0060539836,1312
0060545631,1313
0060545593,1314
0060540974,1315
0060521996,1316
006054242X,1317
0060545690,1318
0060545763,1319
0060545380,1320
0060548150,1321
0060540915,1322
0060541830,1323
0060545453,1324
0060525126,1325
0060550228,1326
0060527854,1327
0060540435,1328
0060545615,1329
0060392096,1330
0060554738,1331
0060537205,1332
0060554231,1333
0060545534,1334
0060548924,1335
0060544384,1336
006055584X,1337
006055486X,1338
006055679X,1339
0060540753,1340
0060550236,1341
0060555599,1342
0060526157,1343
0060540672,1344
0060559144,1345
0060525118,1346
0060539518,1347
0060548258,1348
0060529709,1349
0060560053,1350
0060562048,1351
0060557818,1352
0060554142,1353
0060563486,1354
0060563478,1355
0060548940,1356
0060565284,1357
0060564652,1358
0060566264,1359
0060541814,1360
0060558288,1361
0060563079,1362
006056346X,1363
0060562536,1364
006055021X,1365
0060563745,1366
006056492X,1367
0060565446,1368
0060565551,1369
0060554894,1370
0060562498,1371
0060567104,1372
0060567643,1373
0060564784,1374
006056850X,1375
006057058X,1376
006056251X,1377
0060573821,1378
0060573961,1379
0060564105,1380
0060562331,1381
0060575328,1382
0060558121,1383
0060574909,1384
0060567236,1385
0060569662,1386
0060563893,1387
0060574623,1388
0060576057,1389
0060577363,1390
0060564679,1391
0060577312,1392
0060574275,1393
0060577398,1394
0060580542,1395
0060578963,1396
0060578629,1397
0060577657,1398
0060530308,1399
0060580828,1400
0060583002,1401
0060582294,1402
0060584629,1403
0060579528,1404
0060580666,1405
0060582006,1406
0060584866,1407
0060586133,1408
0060563753,1409
0060581999,1410
0060587040,1411
0060584750,1412
0060586230,1413
0060580275,1414
0060581786,1415
0060587164,1416
0060566949,1417
0060586605,1418
0060591234,1419
0060589779,1420
0060586109,1421
0060591242,1422
006058405X,1423
0060586842,1424
006059179X,1425
0060590254,1426
0060590270,1427
0060593938,1428
0060582545,1429
0060589469,1430
0060594403,1431
0060594675,1432
0060589957,1433
0060595264,1434
0060590327,1435
0060590424,1436
0060591102,1437
0060594187,1438
0060596988,1439
0060593083,1440
0060598824,1441
0060594527,1442
0060598506,1443
0060582510,1444
0060598239,1445
0060598751,1446
0060595183,1447
0060588284,1448
0060598859,1449
0060608536,1450
0060598808,1451
0060609192,1452
0060580860,1453
0060598875,1454
0060598921,1455
0060590300,1456
006058534X,1457
006059506X,1458
0060610352,1459
0060612665,1460
0060598891,1461
0060600640,1462
0060598964,1463
0060628626,1464
0060630353,1465
0060609176,1466
0060628707,1467
0060628316,1468
0060607750,1469
0060598840,1470
0060590157,1471
0060582553,1472
0060645881,1473
006065337X,1474
0060599804,1475
0060655372,1476
0060653205,1477
006065273X,1478
0060597186,1479
0060675322,1480
0060633158,1481
0060688203,1482
0060596740,1483
0060656026,1484
0060637102,1485
0060675187,1486
0060694416,1487
0060670207,1488
0060723521,1489
0060725117,1490
0060724080,1491
0060684127,1492
0060726091,1493
0060724250,1494
0060728256,1495
0060591854,1496
006072448X,1497
0060731583,1498
0060732105,1499
006073132X,1500
0060733497,1501
0060732067,1502
0060734574,1503
0060731443,1504
0060734558,1505
0060737301,1506
0060735414,1507
0060735457,1508
0060726504,1509
0060734019,1510
0060738170,1511
0060735422,1512
0060734922,1513
0060738316,1514
0060741252,1515
0060727586,1516
0060740221,1517
0060736003,1518
0060735430,1519
0060742895,1520
0060741872,1521
0060737514,1522
0060744545,1523
0060731303,1524
0060735449,1525
0060739681,1526
0060746769,1527
0060747609,1528
0060742909,1529
0060747471,1530
0060744871,1531
0060746378,1532
0060742763,1533
006074748X,1534
006074815X,1535
0060754729,1536
0060754028,1537
0060742445,1538
0060744510,1539
0060755806,1540
0060755350,1541
0060754818,1542
0060727217,1543
0060753641,1544
006074281X,1545
0060756713,1546
0060752017,1547
0060759828,1548
0060759046,1549
006075186X,1550
0060761350,1551
0060760184,1552
0060755334,1553
0060761288,1554
0060751967,1555
0060762098,1556
0060756683,1557
0060759836,1558
0060745053,1559
0060763620,1560
0060760885,1561
0060763876,1562
0060763957,1563
0060756675,1564
0060773758,1565
0060763450,1566
0060762055,1567
0060772913,1568
006075656X,1569
0060740957,1570
0060765380,1571
0060766123,1572
0060771747,1573
0060748664,1574
0060763884,1575
0060766247,1576
0060748044,1577
006077407X,1578
0060776404,1579
0060778423,1580
0060780673,1581
0060781920,1582
0060764864,1583
0060763523,1584
0060779640,1585
0060781939,1586
0060766905,1587
0060765313,1588
0060762071,1589
006078234X,1590
0060786744,1591
0060777044,1592
0060786469,1593
0060787120,1594
0060780665,1595
0060774126,1596
0060791551,1597
0060784032,1598
0060783710,1599
0060787295,1600
0060788194,1601
0060788380,1602
0060796669,1603
0060791578,1604
0060792167,1605
0060794410,1606
0060798912,1607
0060795484,1608
0060790954,1609
0060789573,1610
0060778660,1611
006079996X,1612
0006510868,1613
0060800046,1614
0060815221,1615
0060809248,1616
0060808268,1617
0060817089,1618
006080825X,1619
0060817321,1620
0060802561,1621
0060816074,1622
0060815930,1623
0060815140,1624
006081537X,1625
0060817267,1626
0060822562,1627
006082218X,1628
0060820977,1629
0060823720,1630
0060820098,1631
0060827718,1632
0060813040,1633
0060825405,1634
0060827580,1635
0060815655,1636
006081246X,1637
0060829818,1638
0060833157,1639
0060833211,1640
0060827882,1641
0060829699,1642
0060828153,1643
0060837373,1644
0060835222,1645
0060825804,1646
0060837381,1647
0007115865,1648
0060837721,1649
0060838582,1650
0060819499,1651
0060838639,1652
0060842423,1653
0060838744,1654
0060831383,1655
0060846208,1656
0060837764,1657
0060838086,1658
0060843608,1659
0060851457,1660
0060846704,1661
0060849681,1662
0060852569,1663
0060852585,1664
0060837349,1665
0060853492,1666
0060853980,1667
0060845392,1668
0060857412,1669
0060854081,1670
006085880X,1671
0060874368,1672
0060850892,1673
0060824972,1674
0060873094,1675
0060875283,1676
006085412X,1677
006087418X,1678
0060855886,1679
0060878118,1680
0060858796,1681
0060855924,1682
0060844094,1683
0060852739,1684
0060871229,1685
0060883529,1686
0060874376,1687
0060882107,1688
0060885599,1689
0060882093,1690
0060853379,1691
0060851783,1692
0060884355,1693
0060875410,1694
006087824X,1695
0060878061,1696
0060889632,1697
0060890096,1698
0060884614,1699
0060887354,1700
0060892048,1701
0060892072,1702
006089251X,1703
0060890533,1704
0060887303,1705
0060892161,1706
0060892374,1707
0060887443,1708
0060892110,1709
0060887389,1710
0060890320,1711
0060892196,1712
0060892994,1713
0060889357,1714
006090674X,1715
0060892382,1716
0060887419,1717
0060898763,1718
0060898917,1719
0060891297,1720
0060890681,1721
0060899190,1722
006091307X,1723
0060904453,1724
0060898712,1725
0060891564,1726
0060898771,1727
0060914289,1728
0060896361,1729
0060916524,1730
0060912790,1731
0060899220,1732
0060920254,1733
0060909064,1734
0060923407,1735
0060913088,1736
0060915315,1737
0060921145,1738
0060899182,1739
0060926112,1740
0060920432,1741
0060920882,1742
0060919760,1743
0060915943,1744
0060932384,1745
0060930209,1746
0060934905,1747
0060934700,1748
0060934794,1749
0060935456,1750
0060934980,1751
006093574X,1752
0060933216,1753
0060935537,1754
0060938110,1755
0060936223,1756
0060950668,1757
0060937998,1758
0060956283,1759
0060935936,1760
0060937661,1761
0060956976,1762
0060957913,1763
006095339X,1764
0060936428,1765
0060959258,1766
006095955X,1767
0060955309,1768
0060958219,1769
0060959614,1770
0060970863,1771
0060958294,1772
0060958340,1773
0060956445,1774
0060957867,1775
0060972777,1776
0060972920,1777
0060962526,1778
0060975776,1779
0060972335,1780
0060977108,1781
0060973897,1782
0060976497,1783
0060982047,1784
0060973617,1785
0060977094,1786
006097771X,1787
0060974060,1788
0060974176,1789
0060976519,1790
0060977337,1791
0060973293,1792
0061001554,1793
0061001775,1794
0061002429,1795
0061001783,1796
0061000981,1797
0060971479,1798
0061003646,1799
0061004456,1800
0061007129,1801
0061007145,1802
0061002593,1803
0061007137,1804
0061002828,1805
0061008095,1806
0061008737,1807
0061012491,1808
0061000388,1809
0061014230,1810
0061014176,1811
0061006629,1812
0061003948,1813
0061014222,1814
0061015601,1815
0061020613,1816
006097625X,1817
0061020397,1818
006100166X,1819
006102063X,1820
006102001X,1821
0061020621,1822
0061000205,1823
0061020001,1824
0061020648,1825
006104055X,1826
0061009059,1827
0061008893,1828
0061041696,1829
0061042536,1830
0061011894,1831
0061042757,1832
0061008087,1833
0061043575,1834
0061010960,1835
0061020249,1836
0061050962,1837
0061050970,1838
0061041904,1839
0061050482,1840
0061020656,1841
0061050474,1842
0061043451,1843
0061044490,1844
006101379X,1845
0061040681,1846
0061030120,1847
0061040428,1848
0061052507,1849
0061052523,1850
0061043540,1851
0061009504,1852
0061052515,1853
0061042374,1854
0061050415,1855
0061020664,1856
0061040053,1857
0061056898,1858
0061042579,1859
006101141X,1860
0061020680,1861
0061020672,1862
0061052949,1863
0061013706,1864
0061057967,1865
0061007226,1866
0061043583,1867
0061080632,1868
0061043532,1869
0061081965,1870
0061083097,1871
0061083267,1872
