id,idx
2424,836
3668,837
4091,838
4285,839
586,840
8622,841
5954,842
8638,843
48774,844
2,845
303,846
491,847
552,848
628,849
933,850
1022,851
1025,852
1186,853
1269,854
1344,855
1619,856
1629,857
1645,858
1661,859
1686,860
1727,861
1801,862
1892,863
1951,864
1967,865
2000,866
2009,867
2020,868
2067,869
2085,870
2105,871
2167,872
2180,873
2278,874
2336,875
2369,876
2490,877
2521,878
2529,879
2617,880
2741,881
2763,882
2819,883
2820,884
2907,885
2946,886
3005,887
3016,888
3074,889
3115,890
3159,891
3168,892
3256,893
3445,894
3448,895
3504,896
3508,897
3516,898
3528,899
3624,900
3681,901
3863,902
4062,903
4085,904
4274,905
4279,906
4292,907
4351,908
4406,909
4473,910
4504,911
4511,912
4517,913
4585,914
4632,915
4654,916
4709,917
4826,918
4947,919
4975,920
5002,921
5003,922
5012,923
5187,924
5301,925
5568,926
5589,927
5707,928
5732,929
5796,930
5799,931
5801,932
6260,933
6378,934
6422,935
3108,936
14,937
194,938
198,939
428,940
477,941
29,942
1147,943
180,944
6953,945
49932,946
55820,947
72226,948
211,949
232,950
570,951
1017,952
1292,953
2029,954
2091,955
2134,956
2161,957
2241,958
2243,959
2318,960
2715,961
2919,962
3046,963
3134,964
22,965
926,966
928,967
943,968
949,969
1078,970
1161,971
1392,972
1671,973
2057,974
2116,975
2137,976
2347,977
2459,978
33166,979
56367,980
111921,981
2005,982
906,983
1947,984
2565,985
71535,986
72998,987
442,988
282,989
224,990
665,991
653,992
3081,993
3253,994
4792,995
38038,996
79702,997
72483,998
101,999
2355,1000
2460,1001
3770,1002
3821,1003
4901,1004
1994,1005
2093,1006
2379,1007
2787,1008
1310,1009
273,1010
382,1011
520,1012
543,1013
3498,1014
3910,1015
8014,1016
27792,1017
2174,1018
3087,1019
1477,1020
5985,1021
6466,1022
854,1023
1150,1024
1178,1025
1303,1026
3359,1027
5902,1028
6896,1029
7063,1030
333,1031
1777,1032
3360,1033
27882,1034
31225,1035
72605,1036
1621,1037
50685,1038
64614,1039
70293,1040
81845,1041
81847,1042
92643,1043
94070,1044
66934,1045
84615,1046
54001,1047
59387,1048
59590,1049
4262,1050
1413,1051
417,1052
8327,1053
2580,1054
1260,1055
1281,1056
4848,1057
6331,1058
158,1059
1367,1060
2083,1061
2162,1062
2273,1063
2876,1064
2942,1065
3440,1066
3489,1067
49274,1068
54272,1069
59725,1070
61071,1071
62553,1072
66915,1073
930,1074
3368,1075
4798,1076
26587,1077
47404,1078
55167,1079
78836,1080
189,1081
240,1082
610,1083
82,1084
154,1085
461,1086
703,1087
838,1088
900,1089
905,1090
936,1091
951,1092
955,1093
1131,1094
1209,1095
1376,1096
1411,1097
1913,1098
2080,1099
2108,1100
2130,1101
2176,1102
2303,1103
2345,1104
2398,1105
2407,1106
2712,1107
2920,1108
2971,1109
1608,1110
1620,1111
2841,1112
2951,1113
6934,1114
71033,1115
86781,1116
3,1117
135,1118
145,1119
466,1120
516,1121
691,1122
1277,1123
1385,1124
1485,1125
1858,1126
2321,1127
2335,1128
2393,1129
2470,1130
3033,1131
3082,1132
3088,1133
3156,1134
3388,1135
3552,1136
3740,1137
3030,1138
48516,1139
58303,1140
2125,1141
2316,1142
2944,1143
2949,1144
2991,1145
3705,1146
8644,1147
44193,1148
46530,1149
47122,1150
48319,1151
49530,1152
55765,1153
58295,1154
59615,1155
60753,1156
64839,1157
65130,1158
68157,1159
106920,1160
2921,1161
2183,1162
5064,1163
6350,1164
74324,1165
87308,1166
1378,1167
2054,1168
2100,1169
2144,1170
2374,1171
2380,1172
2453,1173
2498,1174
1643,1175
1654,1176
1459,1177
2406,1178
1253,1179
1029,1180
1298,1181
3675,1182
3188,1183
3742,1184
4849,1185
6358,1186
6385,1187
6787,1188
7088,1189
7216,1190
319,1191
1176,1192
1241,1193
1924,1194
3310,1195
4105,1196
4628,1197
26614,1198
68358,1199
87232,1200
96079,1201
103042,1202
106072,1203
348,1204
3626,1205
783,1206
2139,1207
3275,1208
6104,1209
3785,1210
3916,1211
1306,1212
2881,1213
3545,1214
81257,1215
4710,1216
4967,1217
1113,1218
2001,1219
3548,1220
4187,1221
5224,1222
6357,1223
49910,1224
1596,1225
2333,1226
2776,1227
5782,1228
3555,1229
1370,1230
3020,1231
4734,1232
4874,1233
6193,1234
6863,1235
7360,1236
8581,1237
8641,1238
5291,1239
27660,1240
108983,1241
115149,1242
115569,1243
2863,1244
31,1245
280,1246
1918,1247
1237,1248
2357,1249
27831,1250
44199,1251
61352,1252
69122,1253
1238,1254
1631,1255
8874,1256
51255,1257
2018,1258
3129,1259
3174,1260
1008,1261
3062,1262
2664,1263
3006,1264
3735,1265
2732,1266
5839,1267
5840,1268
6271,1269
6375,1270
9018,1271
50066,1272
4008,1273
3844,1274
3718,1275
2021,1276
3658,1277
751,1278
1834,1279
2065,1280
2467,1281
4370,1282
5244,1283
6195,1284
6713,1285
8208,1286
8800,1287
26270,1288
46976,1289
69529,1290
902,1291
909,1292
971,1293
1725,1294
3095,1295
3871,1296
5673,1297
233,1298
105,1299
7348,1300
54997,1301
57528,1302
5690,1303
6537,1304
714,1305
2232,1306
3328,1307
3992,1308
4467,1309
4572,1310
4661,1311
5218,1312
5303,1313
5767,1314
8254,1315
27178,1316
31923,1317
31952,1318
32460,1319
35347,1320
39427,1321
47725,1322
80549,1323
85397,1324
85510,1325
102993,1326
104879,1327
114935,1328
907,1329
918,1330
1289,1331
1963,1332
2102,1333
2690,1334
3201,1335
3362,1336
3424,1337
3543,1338
4037,1339
8949,1340
276,1341
603,1342
788,1343
1099,1344
3104,1345
3386,1346
3428,1347
3478,1348
4326,1349
5395,1350
3702,1351
3847,1352
3892,1353
5891,1354
7029,1355
4646,1356
746,1357
934,1358
942,1359
1939,1360
1946,1361
2098,1362
2187,1363
3196,1364
5008,1365
5434,1366
5802,1367
6183,1368
6273,1369
1093,1370
31123,1371
5,1372
236,1373
252,1374
257,1375
420,1376
134,1377
314,1378
581,1379
1123,1380
1173,1381
1450,1382
1546,1383
1719,1384
1950,1385
1965,1386
2109,1387
2295,1388
2323,1389
2925,1390
3007,1391
3038,1392
3070,1393
3163,1394
3265,1395
3429,1396
3499,1397
3547,1398
3588,1399
3680,1400
3730,1401
3920,1402
4276,1403
4428,1404
4432,1405
4641,1406
4642,1407
5013,1408
5398,1409
5932,1410
6001,1411
6269,1412
6612,1413
6671,1414
7013,1415
7156,1416
7484,1417
7815,1418
7934,1419
8376,1420
8582,1421
8772,1422
8915,1423
25868,1424
26111,1425
26425,1426
32943,1427
36517,1428
38886,1429
39292,1430
44633,1431
56333,1432
62344,1433
71464,1434
71745,1435
839,1436
1513,1437
8373,1438
55232,1439
80363,1440
3255,1441
338,1442
203,1443
341,1444
2948,1445
1445,1446
4321,1447
2728,1448
4704,1449
4799,1450
1348,1451
1757,1452
2351,1453
3089,1454
3462,1455
3629,1456
7485,1457
8235,1458
26662,1459
40629,1460
42418,1461
2600,1462
3175,1463
3701,1464
47640,1465
52462,1466
60756,1467
81156,1468
59369,1469
3745,1470
3864,1471
4016,1472
5235,1473
5463,1474
6264,1475
7324,1476
7811,1477
7812,1478
37386,1479
3259,1480
7380,1481
2730,1482
3994,1483
6031,1484
6985,1485
7327,1486
8516,1487
94959,1488
100556,1489
106782,1490
116161,1491
1885,1492
6094,1493
2402,1494
3703,1495
6979,1496
8917,1497
63033,1498
376,1499
1388,1500
1515,1501
2713,1502
5621,1503
6296,1504
8983,1505
26422,1506
26693,1507
31528,1508
49649,1509
56782,1510
30,1511
1640,1512
2177,1513
3261,1514
3562,1515
3773,1516
4401,1517
2726,1518
3002,1519
6993,1520
3556,1521
186,1522
837,1523
1013,1524
5992,1525
7042,1526
8914,1527
63194,1528
99917,1529
5605,1530
84775,1531
724,1532
849,1533
7022,1534
7118,1535
7160,1536
281,1537
60,1538
328,1539
1019,1540
97306,1541
875,1542
4623,1543
18,1544
290,1545
4872,1546
5614,1547
5617,1548
5878,1549
6058,1550
6341,1551
6542,1552
6902,1553
7254,1554
8966,1555
55908,1556
56093,1557
79946,1558
80590,1559
1012,1560
1693,1561
5152,1562
5419,1563
5464,1564
6887,1565
8063,1566
3148,1567
3901,1568
2519,1569
2644,1570
2649,1571
2652,1572
3365,1573
3467,1574
5649,1575
2310,1576
1371,1577
1920,1578
2528,1579
2531,1580
2915,1581
1931,1582
1949,1583
3091,1584
48660,1585
66203,1586
70183,1587
81788,1588
97923,1589
2822,1590
3132,1591
3198,1592
3841,1593
3963,1594
4564,1595
4791,1596
5804,1597
6178,1598
6225,1599
6779,1600
8334,1601
45208,1602
48783,1603
2924,1604
3544,1605
585,1606
3254,1607
4386,1608
27808,1609
1320,1610
5074,1611
7371,1612
39869,1613
48385,1614
1973,1615
2454,1616
1687,1617
27611,1618
164,1619
3044,1620
3801,1621
6107,1622
6147,1623
6611,1624
6828,1625
25805,1626
25963,1627
26131,1628
26222,1629
31410,1630
34548,1631
86290,1632
1633,1633
2169,1634
2850,1635
2899,1636
3307,1637
4399,1638
4144,1639
27741,1640
48,1641
79,1642
191,1643
274,1644
453,1645
469,1646
489,1647
502,1648
845,1649
1699,1650
88,1651
1033,1652
100,1653
361,1654
28,1655
661,1656
250,1657
1005,1658
1552,1659
2082,1660
2953,1661
4816,1662
6383,1663
6595,1664
7325,1665
8528,1666
8937,1667
8957,1668
8972,1669
31420,1670
33158,1671
33646,1672
34534,1673
37853,1674
43921,1675
44195,1676
47644,1677
48161,1678
48412,1679
48593,1680
48877,1681
49276,1682
52245,1683
54736,1684
55577,1685
58084,1686
58156,1687
58627,1688
58998,1689
61697,1690
63436,1691
66198,1692
66509,1693
67923,1694
68554,1695
69306,1696
69481,1697
71838,1698
72129,1699
74795,1700
79134,1701
79293,1702
81535,1703
81537,1704
82037,1705
84392,1706
85022,1707
98124,1708
2843,1709
77455,1710
8575,1711
19,1712
4823,1713
6867,1714
980,1715
3306,1716
123,1717
1232,1718
5633,1719
4025,1720
6265,1721
69,1722
493,1723
438,1724
544,1725
688,1726
1336,1727
1347,1728
1429,1729
1499,1730
1598,1731
1717,1732
1762,1733
1862,1734
1975,1735
2002,1736
2027,1737
2121,1738
2148,1739
2149,1740
2279,1741
2338,1742
2514,1743
2808,1744
2902,1745
2995,1746
3107,1747
3208,1748
3840,1749
1350,1750
2699,1751
2789,1752
532,1753
2718,1754
5812,1755
2208,1756
2493,1757
3061,1758
41566,1759
4664,1760
2624,1761
7008,1762
26150,1763
3811,1764
1202,1765
2078,1766
327,1767
784,1768
7458,1769
1120,1770
4002,1771
4007,1772
4525,1773
5101,1774
7362,1775
7445,1776
27373,1777
27788,1778
40946,1779
42163,1780
44665,1781
45501,1782
46965,1783
47610,1784
74458,1785
76077,1786
87869,1787
2364,1788
3503,1789
68237,1790
2693,1791
33004,1792
4282,1793
4283,1794
2096,1795
1227,1796
921,1797
940,1798
2662,1799
2746,1800
3816,1801
4294,1802
4960,1803
5472,1804
5820,1805
5991,1806
6561,1807
7107,1808
1562,1809
2384,1810
2478,1811
3186,1812
5015,1813
6503,1814
24,1815
423,1816
616,1817
631,1818
888,1819
1009,1820
1030,1821
1031,1822
1091,1823
1103,1824
1959,1825
4506,1826
2376,1827
2642,1828
4563,1829
2731,1830
426,1831
1226,1832
1970,1833
2253,1834
2646,1835
2647,1836
2687,1837
93,1838
132,1839
174,1840
179,1841
193,1842
204,1843
234,1844
437,1845
149,1846
262,1847
38798,1848
2539,1849
8529,1850
30812,1851
599,1852
4272,1853
4273,1854
6790,1855
1340,1856
2013,1857
2119,1858
2408,1859
44,1860
1216,1861
6163,1862
6339,1863
7365,1864
8950,1865
36527,1866
48082,1867
1441,1868
7827,1869
58103,1870
524,1871
58992,1872
79274,1873
8873,1874
2275,1875
2297,1876
2709,1877
4231,1878
5651,1879
31545,1880
81591,1881
1966,1882
2266,1883
2622,1884
3623,1885
4142,1886
4317,1887
4587,1888
5046,1889
5502,1890
6678,1891
6959,1892
7009,1893
4509,1894
542,1895
1974,1896
2496,1897
2022,1898
3972,1899
4881,1900
30810,1901
1888,1902
3057,1903
1935,1904
3384,1905
3414,1906
304,1907
1722,1908
2017,1909
3600,1910
695,1911
3068,1912
3309,1913
3684,1914
4179,1915
7619,1916
2104,1917
2114,1918
2928,1919
4463,1920
4537,1921
5237,1922
6870,1923
6991,1924
8045,1925
8266,1926
26375,1927
26485,1928
30822,1929
33880,1930
8579,1931
82143,1932
3019,1933
3655,1934
5526,1935
5953,1936
6234,1937
6440,1938
6782,1939
8405,1940
26318,1941
47465,1942
50245,1943
51312,1944
57669,1945
65133,1946
65894,1947
77307,1948
82459,1949
1810,1950
2630,1951
3317,1952
268,1953
269,1954
1023,1955
1268,1956
4369,1957
4876,1958
147,1959
1027,1960
4329,1961
3100,1962
2540,1963
2035,1964
2696,1965
3232,1966
6511,1967
6533,1968
6550,1969
6593,1970
8974,1971
67788,1972
5352,1973
67867,1974
3202,1975
4663,1976
7016,1977
1464,1978
2068,1979
2750,1980
3090,1981
1163,1982
1423,1983
1729,1984
2165,1985
2551,1986
2665,1987
2857,1988
2859,1989
3446,1990
3551,1991
3608,1992
3677,1993
3741,1994
3789,1995
3819,1996
3823,1997
3859,1998
4117,1999
4216,2000
4555,2001
4671,2002
5147,2003
5450,2004
5686,2005
5830,2006
6465,2007
6858,2008
6945,2009
7564,2010
7757,2011
7881,2012
7899,2013
7932,2014
8264,2015
8797,2016
8838,2017
8858,2018
8910,2019
8984,2020
25793,2021
26003,2022
26366,2023
27850,2024
27879,2025
32387,2026
32853,2027
42094,2028
44587,2029
49225,2030
50658,2031
50742,2032
54196,2033
56286,2034
61323,2035
70946,2036
74754,2037
89281,2038
2138,2039
2145,2040
2245,2041
6170,2042
116,2043
2605,2044
2670,2045
3036,2046
7373,2047
8675,2048
59440,2049
64037,2050
77561,2051
59784,2052
67295,2053
70862,2054
82931,2055
3612,2056
97304,2057
4102,2058
7569,2059
31878,2060
30803,2061
412,2062
462,2063
790,2064
959,2065
964,2066
967,2067
970,2068
975,2069
1125,2070
1177,2071
1351,2072
1507,2073
1696,2074
1829,2075
2182,2076
2211,2077
2283,2078
2304,2079
2401,2080
2751,2081
2847,2082
3073,2083
3137,2084
3141,2085
3154,2086
3161,2087
3230,2088
3487,2089
3529,2090
3580,2091
3628,2092
3642,2093
3720,2094
3960,2095
3984,2096
3985,2097
4000,2098
4056,2099
4110,2100
4114,2101
4259,2102
4323,2103
4363,2104
4423,2105
4508,2106
4562,2107
4610,2108
4659,2109
4688,2110
4805,2111
4930,2112
4983,2113
5001,2114
5005,2115
5016,2116
5033,2117
5063,2118
5112,2119
5184,2120
5193,2121
5209,2122
5381,2123
5383,2124
5404,2125
5440,2126
5499,2127
5540,2128
5809,2129
5825,2130
5826,2131
5847,2132
5915,2133
5965,2134
6077,2135
6105,2136
6143,2137
6228,2138
6279,2139
6394,2140
6401,2141
6426,2142
6429,2143
6437,2144
6441,2145
6446,2146
6448,2147
6454,2148
6455,2149
6459,2150
6462,2151
6469,2152
6538,2153
6588,2154
6650,2155
6780,2156
6856,2157
6950,2158
6961,2159
6989,2160
6990,2161
6998,2162
7010,2163
7011,2164
7032,2165
7056,2166
7057,2167
7070,2168
7109,2169
7205,2170
7214,2171
7217,2172
7338,2173
7410,2174
7579,2175
7617,2176
7714,2177
7762,2178
7771,2179
7821,2180
7822,2181
7834,2182
7840,2183
7872,2184
7889,2185
8010,2186
8033,2187
8039,2188
8056,2189
8158,2190
8183,2191
8191,2192
8201,2193
8365,2194
8446,2195
8543,2196
8596,2197
8600,2198
8654,2199
8661,2200
8686,2201
8700,2202
8711,2203
8718,2204
8879,2205
8920,2206
8943,2207
8964,2208
25828,2209
25856,2210
25888,2211
25901,2212
25916,2213
25923,2214
25938,2215
25971,2216
25999,2217
26101,2218
26139,2219
26181,2220
26371,2221
26472,2222
26476,2223
30701,2224
30850,2225
31116,2226
32160,2227
32371,2228
32469,2229
34065,2230
34271,2231
34536,2232
37475,2233
37729,2234
40414,2235
40973,2236
40988,2237
41997,2238
42021,2239
42197,2240
47894,2241
48061,2242
48142,2243
48326,2244
48698,2245
49772,2246
49822,2247
51660,2248
51678,2249
51911,2250
53038,2251
53121,2252
53737,2253
55259,2254
55274,2255
27253,2256
64499,2257
64501,2258
2237,2259
70286,2260
40581,2261
987,2262
1927,2263
40697,2264
82240,2265
108548,2266
1916,2267
61240,2268
82167,2269
85438,2270
93988,2271
110586,2272
436,2273
731,2274
27839,2275
793,2276
2118,2277
2729,2278
2966,2279
3035,2280
3704,2281
5493,2282
6239,2283
7132,2284
7222,2285
8197,2286
1046,2287
3854,2288
3982,2289
4237,2290
6772,2291
8754,2292
1883,2293
26012,2294
2431,2295
6873,2296
7482,2297
668,2298
6918,2299
5515,2300
1076,2301
4500,2302
848,2303
1589,2304
1694,2305
2195,2306
2280,2307
2420,2308
3526,2309
3565,2310
4220,2311
4815,2312
4951,2313
4395,2314
50477,2315
62662,2316
64197,2317
465,2318
1590,2319
1958,2320
3358,2321
7045,2322
889,2323
1133,2324
6971,2325
764,2326
1295,2327
41285,2328
56757,2329
61289,2330
94677,2331
1438,2332
8981,2333
65418,2334
86504,2335
89804,2336
90439,2337
90531,2338
93721,2339
96432,2340
96811,2341
96911,2342
97860,2343
97921,2344
103539,2345
104272,2346
105355,2347
108583,2348
110882,2349
2159,2350
3934,2351
4403,2352
6910,2353
3693,2354
3729,2355
4919,2356
5104,2357
6966,2358
7933,2359
5956,2360
6516,2361
3709,2362
5110,2363
5933,2364
2594,2365
53123,2366
95218,2367
98491,2368
4349,2369
1117,2370
1447,2371
667,2372
3895,2373
2445,2374
2611,2375
3060,2376
2090,2377
2430,2378
3284,2379
5800,2380
6581,2381
86320,2382
96606,2383
69524,2384
112006,2385
326,2386
384,2387
425,2388
2231,2389
6093,2390
74275,2391
44694,2392
90528,2393
1914,2394
1020,2395
611,2396
1324,2397
1331,2398
1332,2399
1389,2400
1690,2401
1971,2402
1987,2403
2668,2404
2781,2405
2898,2406
3264,2407
4446,2408
2734,2409
43,2410
383,2411
4267,2412
5481,2413
6186,2414
6230,2415
6374,2416
6405,2417
6617,2418
6768,2419
7706,2420
7813,2421
40819,2422
43836,2423
46974,2424
66798,2425
89523,2426
3670,2427
3678,2428
3787,2429
46,2430
372,2431
5503,2432
2691,2433
60293,2434
227,2435
548,2436
66297,2437
73881,2438
118,2439
3719,2440
7758,2441
4645,2442
5817,2443
3946,2444
4148,2445
4159,2446
4223,2447
85,2448
389,2449
1341,2450
1859,2451
2488,2452
2550,2453
3093,2454
1873,2455
7669,2456
2994,2457
2538,2458
4217,2459
5385,2460
7256,2461
77833,2462
103228,2463
4251,2464
632,2465
25774,2466
49394,2467
65642,2468
66289,2469
1321,2470
6002,2471
6583,2472
7311,2473
728,2474
984,2475
1453,2476
3243,2477
3512,2478
72378,2479
86332,2480
106062,2481
108190,2482
4785,2483
7024,2484
26606,2485
152,2486
1493,2487
176,2488
1428,2489
2442,2490
3809,2491
4903,2492
86487,2493
932,2494
1066,2495
1899,2496
3579,2497
4047,2498
4783,2499
222,2500
3862,2501
3977,2502
4019,2503
4024,2504
4761,2505
6565,2506
7143,2507
8908,2508
4427,2509
126,2510
558,2511
4133,2512
2714,2513
2882,2514
3053,2515
79008,2516
7352,2517
8530,2518
27482,2519
27721,2520
34162,2521
62155,2522
93510,2523
3814,2524
5049,2525
4536,2526
4867,2527
6283,2528
2548,2529
3194,2530
3219,2531
3957,2532
4486,2533
299,2534
324,2535
331,2536
681,2537
458,2538
869,2539
101106,2540
5373,2541
6981,2542
7241,2543
7577,2544
7941,2545
2906,2546
3185,2547
1352,2548
2354,2549
2447,2550
2889,2551
4031,2552
4132,2553
4135,2554
4335,2555
4478,2556
4492,2557
4499,2558
4619,2559
4662,2560
4682,2561
4771,2562
598,2563
2573,2564
4788,2565
5368,2566
